82,2020-01-02,19:40,1,Каленик Сергей,Марченко Денис,3,0,1,0,11,5,11,5,11,7,0,0,0,0
83,2020-01-02,19:40,2,Хорольский Виталий,Бурдаков Андрей,2,3,0,1,8,11,11,6,11,5,6,11,9,11
84,2020-01-02,20:15,1,Каленик Сергей,Родин Алексей,1,3,0,1,12,10,8,11,10,12,9,11,0,0
85,2020-01-02,20:15,2,Старски Антон,Марченко Денис,3,1,1,0,8,11,14,12,11,6,11,7,0,0
86,2020-01-02,20:50,1,Хорольский Виталий,Старски Антон,1,3,0,1,3,11,11,5,6,11,9,11,0,0
87,2020-01-02,20:50,2,Бурдаков Андрей,Марченко Денис,3,1,1,0,2,11,12,10,11,7,11,9,0,0
88,2020-01-02,21:25,1,Бурдаков Андрей,Родин Алексей,3,2,1,0,11,6,11,9,8,11,8,11,11,3
0,2020-01-03,08:30,4,Кучер Давид,Гайнюк Владимир,0,3,0,1,4,11,6,11,6,11,0,0,0,0
1,2020-01-03,08:30,5,Перетятько Андрей,Горелов Владислав,1,3,0,1,11,4,8,11,8,11,6,11,0,0
2,2020-01-03,09:05,4,Комаров Александр,Бонищук Тарас,0,3,0,1,7,11,10,12,8,11,0,0,0,0
3,2020-01-03,09:05,5,Будяк Игорь,Балакирев Максим,1,3,0,1,2,11,11,9,8,11,5,11,0,0
4,2020-01-03,09:40,4,Гайнюк Владимир,Балакирев Максим,1,3,0,1,11,7,14,16,10,12,3,11,0,0
5,2020-01-03,09:40,5,Бонищук Тарас,Будяк Игорь,1,3,0,1,6,11,11,7,9,11,4,11,0,0
6,2020-01-03,10:15,4,Горелов Владислав,Комаров Александр,3,1,1,0,12,10,11,2,3,11,11,3,0,0
7,2020-01-03,10:15,5,Кучер Давид,Перетятько Андрей,1,3,0,1,10,12,8,11,11,7,6,11,0,0
8,2020-01-03,10:50,4,Перетятько Андрей,Гайнюк Владимир,3,1,1,0,9,11,11,8,11,7,11,9,0,0
9,2020-01-03,10:50,5,Комаров Александр,Кучер Давид,0,3,0,1,2,11,15,17,8,11,0,0,0,0
10,2020-01-03,11:25,4,Будяк Игорь,Горелов Владислав,0,3,0,1,6,11,4,11,4,11,0,0,0,0
11,2020-01-03,11:25,5,Балакирев Максим,Бонищук Тарас,3,2,1,0,6,11,11,7,8,11,11,9,11,5
12,2020-01-03,12:00,4,Гайнюк Владимир,Бонищук Тарас,3,0,1,0,11,9,11,5,11,8,0,0,0,0
13,2020-01-03,12:00,5,Горелов Владислав,Балакирев Максим,3,1,1,0,13,11,4,11,13,11,11,6,0,0
14,2020-01-03,12:35,4,Кучер Давид,Будяк Игорь,3,2,1,0,6,11,7,11,11,6,11,6,13,11
15,2020-01-03,12:35,5,Перетятько Андрей,Комаров Александр,3,0,1,0,11,7,11,8,12,10,0,0,0,0
16,2020-01-03,13:10,4,Комаров Александр,Гайнюк Владимир,1,3,0,1,3,11,11,6,6,11,3,11,0,0
17,2020-01-03,13:10,5,Будяк Игорь,Перетятько Андрей,1,3,0,1,11,6,6,11,7,11,6,11,0,0
18,2020-01-03,13:45,4,Балакирев Максим,Кучер Давид,3,0,1,0,11,5,11,9,11,8,0,0,0,0
19,2020-01-03,13:45,5,Бонищук Тарас,Горелов Владислав,3,1,1,0,13,11,11,5,7,11,11,5,0,0
20,2020-01-03,14:20,4,Гайнюк Владимир,Горелов Владислав,3,0,1,0,11,8,11,5,11,4,0,0,0,0
21,2020-01-03,14:20,5,Кучер Давид,Бонищук Тарас,0,3,0,1,4,11,2,11,4,11,0,0,0,0
22,2020-01-03,14:55,4,Перетятько Андрей,Балакирев Максим,1,3,0,1,10,12,7,11,11,6,6,11,0,0
23,2020-01-03,14:55,5,Комаров Александр,Будяк Игорь,3,1,1,0,12,10,13,11,5,11,13,11,0,0
24,2020-01-03,15:30,4,Будяк Игорь,Гайнюк Владимир,1,3,0,1,8,11,11,9,9,11,6,11,0,0
25,2020-01-03,15:30,5,Балакирев Максим,Комаров Александр,3,1,1,0,11,7,8,11,11,8,11,6,0,0
26,2020-01-03,16:05,4,Бонищук Тарас,Перетятько Андрей,3,0,1,0,12,10,12,10,12,10,0,0,0,0
27,2020-01-03,16:05,5,Горелов Владислав,Кучер Давид,2,3,0,1,11,4,9,11,8,11,11,5,3,11
28,2020-01-03,09:25,3,Шалгородский Николай,Рыбаков Юрий,3,0,1,0,13,11,15,13,11,5,0,0,0,0
29,2020-01-03,10:00,3,Шалгородский Николай,Братухин Юрий,3,0,1,0,11,8,11,9,11,9,0,0,0,0
30,2020-01-03,10:35,3,Бойчук Владимир,Братухин Юрий,3,0,1,0,11,9,11,8,12,10,0,0,0,0
31,2020-01-03,11:10,3,Бойчук Владимир,Рыбаков Юрий,3,2,1,0,11,3,10,12,11,8,4,11,11,1
32,2020-01-03,11:45,3,Шалгородский Николай,Бойчук Владимир,0,3,0,1,6,11,10,12,8,11,0,0,0,0
33,2020-01-03,12:20,3,Братухин Юрий,Рыбаков Юрий,1,3,0,1,11,5,7,11,8,11,9,11,0,0
34,2020-01-03,08:50,1,Панюшкин Андрей,Гливенко Илья,2,3,0,1,11,7,11,5,2,11,9,11,9,11
35,2020-01-03,08:50,2,Кебало Денис,Максименко Артём,3,0,1,0,11,9,15,13,11,8,0,0,0,0
36,2020-01-03,09:25,1,Орловский Сергей,Бородачев Александр,3,1,1,0,9,11,11,9,11,6,11,4,0,0
37,2020-01-03,09:25,2,Ковальчук Александр,Аверьянов Александр,3,1,1,0,11,8,3,11,11,9,11,2,0,0
38,2020-01-03,10:00,1,Гливенко Илья,Аверьянов Александр,3,1,1,0,17,19,11,7,11,4,11,7,0,0
39,2020-01-03,10:00,2,Бородачев Александр,Ковальчук Александр,1,3,0,1,7,11,10,12,11,7,8,11,0,0
40,2020-01-03,10:35,1,Максименко Артём,Орловский Сергей,1,3,0,1,7,11,4,11,11,6,8,11,0,0
41,2020-01-03,10:35,2,Панюшкин Андрей,Кебало Денис,1,3,0,1,14,12,6,11,13,15,7,11,0,0
42,2020-01-03,11:10,1,Кебало Денис,Гливенко Илья,1,3,0,1,9,11,11,4,6,11,7,11,0,0
43,2020-01-03,11:10,2,Орловский Сергей,Панюшкин Андрей,1,3,0,1,7,11,11,9,6,11,8,11,0,0
44,2020-01-03,11:45,1,Ковальчук Александр,Максименко Артём,3,1,1,0,11,5,11,6,9,11,11,4,0,0
45,2020-01-03,11:45,2,Аверьянов Александр,Бородачев Александр,3,0,1,0,12,10,11,8,11,7,0,0,0,0
46,2020-01-03,12:20,1,Гливенко Илья,Бородачев Александр,3,0,1,0,11,8,11,9,11,5,0,0,0,0
47,2020-01-03,12:20,2,Максименко Артём,Аверьянов Александр,3,1,1,0,11,3,11,13,11,4,11,6,0,0
48,2020-01-03,12:55,1,Панюшкин Андрей,Ковальчук Александр,2,3,0,1,11,9,11,7,6,11,8,11,8,11
49,2020-01-03,12:55,2,Кебало Денис,Орловский Сергей,3,0,1,0,11,4,11,7,11,7,0,0,0,0
50,2020-01-03,13:30,1,Орловский Сергей,Гливенко Илья,3,1,1,0,13,11,9,11,11,7,11,9,0,0
51,2020-01-03,13:30,2,Ковальчук Александр,Кебало Денис,1,3,0,1,5,11,11,7,9,11,9,11,0,0
52,2020-01-03,14:05,1,Аверьянов Александр,Панюшкин Андрей,3,1,1,0,8,11,17,15,11,7,12,10,0,0
53,2020-01-03,14:05,2,Бородачев Александр,Максименко Артём,0,3,0,1,6,11,10,12,11,13,0,0,0,0
54,2020-01-03,14:40,1,Гливенко Илья,Максименко Артём,1,3,0,1,7,11,11,9,5,11,8,11,0,0
55,2020-01-03,14:40,2,Панюшкин Андрей,Бородачев Александр,1,3,0,1,4,11,12,10,8,11,8,11,0,0
56,2020-01-03,15:15,1,Кебало Денис,Аверьянов Александр,3,1,1,0,11,7,11,8,7,11,11,6,0,0
57,2020-01-03,15:15,2,Орловский Сергей,Ковальчук Александр,3,1,1,0,11,7,8,11,11,5,11,8,0,0
58,2020-01-03,15:50,1,Ковальчук Александр,Гливенко Илья,3,0,1,0,11,8,11,3,11,4,0,0,0,0
59,2020-01-03,15:50,2,Аверьянов Александр,Орловский Сергей,0,3,0,1,7,11,2,11,9,11,0,0,0,0
60,2020-01-03,16:25,1,Бородачев Александр,Кебало Денис,1,3,0,1,6,11,11,7,2,11,9,11,0,0
61,2020-01-03,16:25,2,Максименко Артём,Панюшкин Андрей,3,1,1,0,11,9,8,11,11,3,11,9,0,0
62,2020-01-03,14:25,3,Каленик Сергей,Булуй Сергей,3,0,1,0,12,10,11,7,11,6,0,0,0,0
63,2020-01-03,15:00,3,Мороз Павел,Хорольский Виталий,1,3,0,1,7,11,11,7,10,12,6,11,0,0
64,2020-01-03,15:35,3,Каленик Сергей,Хорольский Виталий,1,3,0,1,11,2,9,11,6,11,10,12,0,0
65,2020-01-03,16:10,3,Мороз Павел,Булуй Сергей,1,3,0,1,7,11,6,11,11,8,6,11,0,0
66,2020-01-03,16:45,3,Каленик Сергей,Мороз Павел,1,3,0,1,6,11,8,11,11,5,4,11,0,0
67,2020-01-03,17:20,3,Хорольский Виталий,Булуй Сергей,1,3,0,1,12,10,5,11,9,11,9,11,0,0
68,2020-01-03,17:55,3,Булуй Сергей,Каленик Сергей,2,3,0,1,11,5,11,9,4,11,8,11,8,11
69,2020-01-03,18:30,3,Хорольский Виталий,Мороз Павел,0,3,0,1,9,11,4,11,9,11,0,0,0,0
70,2020-01-03,19:05,3,Хорольский Виталий,Каленик Сергей,3,1,1,0,12,10,11,9,5,11,11,6,0,0
71,2020-01-03,19:40,3,Булуй Сергей,Мороз Павел,2,3,0,1,7,11,8,11,12,10,11,8,5,11
72,2020-01-03,20:15,3,Мороз Павел,Каленик Сергей,3,0,1,0,11,5,11,7,13,11,0,0,0,0
73,2020-01-03,20:50,3,Булуй Сергей,Хорольский Виталий,1,3,0,1,11,8,8,11,4,11,9,11,0,0
74,2020-01-03,17:20,1,Медведев Юрий,Марченко Денис,2,3,0,1,9,11,11,6,9,11,11,9,6,11
75,2020-01-03,17:20,2,Родин Алексей,Старски Антон,3,1,1,0,11,6,6,11,11,7,11,4,0,0
76,2020-01-03,17:55,1,Плахтеев Николай,Марченко Денис,0,3,0,1,9,11,6,11,14,16,0,0,0,0
77,2020-01-03,17:55,2,Медведев Юрий,Родин Алексей,1,3,0,1,2,11,5,11,11,8,6,11,0,0
78,2020-01-03,18:30,1,Плахтеев Николай,Старски Антон,3,2,1,0,10,12,5,11,11,6,12,10,11,6
79,2020-01-03,18:30,2,Родин Алексей,Гутниченко Алексей,3,2,1,0,11,3,8,11,17,15,10,12,11,6
80,2020-01-03,19:05,1,Медведев Юрий,Плахтеев Николай,3,1,1,0,11,7,11,6,7,11,11,6,0,0
81,2020-01-03,19:05,2,Гутниченко Алексей,Старски Антон,3,1,1,0,14,12,14,12,14,16,11,9,0,0
82,2020-01-03,19:40,1,Родин Алексей,Марченко Денис,2,3,0,1,11,5,8,11,11,2,6,11,7,11
83,2020-01-03,19:40,2,Медведев Юрий,Гутниченко Алексей,1,3,0,1,5,11,8,11,11,4,9,11,0,0
84,2020-01-03,20:15,1,Родин Алексей,Плахтеев Николай,3,1,1,0,12,10,11,3,9,11,11,9,0,0
85,2020-01-03,20:15,2,Старски Антон,Марченко Денис,1,3,0,1,9,11,4,11,11,8,10,12,0,0
86,2020-01-03,20:50,1,Медведев Юрий,Старски Антон,1,3,0,1,11,8,12,14,8,11,4,11,0,0
87,2020-01-03,20:50,2,Гутниченко Алексей,Марченко Денис,2,3,0,1,11,9,10,12,6,11,11,8,9,11
